datetime,open,high,low,close,volume
2025-05-20 10:56:00+05:30,24919.75,24920.85,24917.15,24920.35,0
2025-05-20 10:57:00+05:30,24920.1,24926.4,24919.6,24925.55,0
2025-05-20 10:58:00+05:30,24925.5,24927.1,24922.0,24924.7,0
2025-05-20 10:59:00+05:30,24925.0,24932.65,24922.85,24930.85,0
2025-05-20 11:00:00+05:30,24932.0,24946.55,24931.15,24943.9,0
2025-05-20 11:01:00+05:30,24943.8,24944.1,24930.3,24930.65,0
2025-05-20 11:02:00+05:30,24931.4,24934.9,24929.7,24929.7,0
2025-05-20 11:03:00+05:30,24929.9,24930.65,24921.0,24922.1,0
2025-05-20 11:04:00+05:30,24922.45,24932.85,24920.3,24930.5,0
2025-05-20 11:05:00+05:30,24930.95,24935.9,24929.65,24932.65,0
2025-05-20 11:06:00+05:30,24932.2,24935.05,24925.15,24935.05,0
2025-05-20 11:07:00+05:30,24935.0,24935.8,24929.05,24930.35,0
2025-05-20 11:08:00+05:30,24929.6,24932.15,24928.4,24930.2,0
2025-05-20 11:09:00+05:30,24929.9,24934.55,24926.35,24926.35,0
2025-05-20 11:10:00+05:30,24927.35,24927.85,24911.5,24914.6,0
2025-05-20 11:11:00+05:30,24914.75,24915.6,24905.95,24912.65,0
2025-05-20 11:12:00+05:30,24912.9,24913.95,24907.15,24908.65,0
2025-05-20 11:13:00+05:30,24908.9,24915.85,24906.9,24914.05,0
2025-05-20 11:14:00+05:30,24913.95,24922.95,24912.25,24920.75,0
2025-05-20 11:15:00+05:30,24921.05,24921.05,24907.65,24912.6,0
2025-05-20 11:16:00+05:30,24912.15,24917.05,24904.05,24906.55,0
2025-05-20 11:17:00+05:30,24907.4,24907.7,24901.0,24901.0,0
2025-05-20 11:18:00+05:30,24901.45,24901.8,24895.2,24900.0,0
2025-05-20 11:19:00+05:30,24900.35,24903.7,24899.3,24902.55,0
2025-05-20 11:20:00+05:30,24900.9,24902.4,24898.9,24899.95,0
2025-05-20 11:21:00+05:30,24899.9,24901.65,24892.2,24892.2,0
2025-05-20 11:22:00+05:30,24892.4,24896.65,24890.1,24890.1,0
2025-05-20 11:23:00+05:30,24890.2,24893.3,24888.6,24893.05,0
2025-05-20 11:24:00+05:30,24893.1,24895.8,24891.55,24892.55,0
2025-05-20 11:25:00+05:30,24893.15,24898.9,24892.95,24898.35,0
2025-05-20 11:26:00+05:30,24900.0,24902.7,24898.75,24901.7,0
2025-05-20 11:27:00+05:30,24902.5,24905.35,24899.1,24900.9,0
2025-05-20 11:28:00+05:30,24900.65,24900.65,24890.9,24891.65,0
2025-05-20 11:29:00+05:30,24891.5,24894.0,24889.7,24890.55,0
2025-05-20 11:30:00+05:30,24890.8,24892.35,24878.4,24878.5,0
2025-05-20 11:31:00+05:30,24878.4,24884.85,24876.7,24881.8,0
2025-05-20 11:32:00+05:30,24882.4,24885.85,24881.5,24883.6,0
2025-05-20 11:33:00+05:30,24883.7,24892.15,24881.75,24892.15,0
2025-05-20 11:34:00+05:30,24892.35,24895.7,24890.05,24894.65,0
2025-05-20 11:35:00+05:30,24895.5,24898.6,24893.35,24897.8,0
2025-05-20 11:36:00+05:30,24897.85,24901.15,24889.2,24890.8,0
2025-05-20 11:37:00+05:30,24891.1,24891.55,24882.05,24883.5,0
2025-05-20 11:38:00+05:30,24884.2,24890.95,24883.0,24888.55,0
2025-05-20 11:39:00+05:30,24888.5,24889.65,24881.1,24881.95,0
2025-05-20 11:40:00+05:30,24882.15,24882.9,24875.35,24875.4,0
2025-05-20 11:41:00+05:30,24875.75,24879.4,24874.65,24878.7,0
2025-05-20 11:42:00+05:30,24875.05,24875.05,24865.05,24870.95,0
2025-05-20 11:43:00+05:30,24871.05,24872.6,24869.1,24871.85,0
2025-05-20 11:44:00+05:30,24871.2,24871.95,24866.45,24870.3,0
2025-05-20 11:45:00+05:30,24869.7,24871.0,24863.75,24866.55,0
2025-05-20 11:46:00+05:30,24867.3,24878.1,24866.9,24877.9,0
2025-05-20 11:47:00+05:30,24878.25,24879.75,24876.9,24877.3,0
2025-05-20 11:48:00+05:30,24877.1,24877.55,24868.6,24869.35,0
2025-05-20 11:49:00+05:30,24869.3,24871.15,24867.5,24870.15,0
2025-05-20 11:50:00+05:30,24870.95,24876.35,24868.1,24874.4,0
2025-05-20 11:51:00+05:30,24874.35,24879.6,24874.35,24879.05,0
2025-05-20 11:52:00+05:30,24879.65,24881.75,24858.75,24860.45,0
2025-05-20 11:53:00+05:30,24860.95,24861.3,24845.95,24851.35,0
2025-05-20 11:54:00+05:30,24851.5,24860.4,24848.5,24858.3,0
2025-05-20 11:55:00+05:30,24859.45,24860.6,24857.0,24858.6,0
2025-05-20 11:56:00+05:30,24858.05,24859.65,24845.45,24849.45,0
2025-05-20 11:57:00+05:30,24848.95,24849.9,24844.55,24848.0,0
2025-05-20 11:58:00+05:30,24847.9,24858.85,24846.3,24854.25,0
2025-05-20 11:59:00+05:30,24854.65,24862.75,24852.9,24862.5,0
2025-05-20 12:00:00+05:30,24862.6,24866.75,24859.4,24864.55,0
2025-05-20 12:01:00+05:30,24864.75,24871.95,24863.15,24863.4,0
2025-05-20 12:02:00+05:30,24863.7,24867.85,24862.1,24867.85,0
2025-05-20 12:03:00+05:30,24869.95,24876.45,24868.85,24875.2,0
2025-05-20 12:04:00+05:30,24875.8,24875.8,24865.35,24868.95,0
2025-05-20 12:05:00+05:30,24869.1,24875.8,24865.5,24874.95,0
2025-05-20 12:06:00+05:30,24875.0,24879.2,24874.15,24879.2,0
2025-05-20 12:07:00+05:30,24879.85,24884.45,24879.85,24883.6,0
2025-05-20 12:08:00+05:30,24884.15,24887.9,24882.15,24885.95,0
2025-05-20 12:09:00+05:30,24886.1,24887.9,24884.3,24885.1,0
2025-05-20 12:10:00+05:30,24886.25,24887.3,24869.4,24871.35,0
