2025-04-29 09:15:00+05:30	Buy	24370.7	Long	2025-04-29 09:30:00+05:30	24440.2	69.5
2025-04-29 09:35:00+05:30	Sell	24440.85	Short	2025-04-29 09:50:00+05:30	24329.1	111.75
2025-04-29 09:50:00+05:30	Buy	24316.75	Long	2025-04-29 10:00:00+05:30	24378.3	61.55
2025-04-29 10:00:00+05:30	Sell	24390	Short	2025-04-29 10:45:00+05:30	24350.7	39.3
2025-04-29 10:45:00+05:30	Buy	24321.85	Long	2025-04-29 11:45:00+05:30	24340.15	18.3
2025-04-29 11:45:00+05:30	Sell	24354.65	Short	2025-04-29 12:30:00+05:30	24329.95	24.7
2025-04-29 12:30:00+05:30	Buy	24329.95	Long	2025-04-29 13:20:00+05:30	24362.9	32.95
2025-04-29 13:20:00+05:30	Buy	24352.2	Long	2025-04-29 14:15:00+05:30	24361.65	9.45
2025-04-29 14:15:00+05:30	Sell	24366.9	Short	2025-04-29 15:20:00+05:30	24333.1	33.8
