date,open,high,low,close,volume,ema_3,ema_5,ema_8,ema_9,ema_13,ema_20,ema_21,ema_34,ema_50,ema_200,sma_20,rsi_10,rsi_14,macd_12_26_9,macds_12_26_9,bb_middle,bb_upper,bb_lower,bb_width,atr_14,stoch_k_14,stoch_d_14,stoch_k,stoch_d,adx_14,supertrend_10_3.0,supertrend_10_2.0,roc_5,vwap,is_expiry_day,volume_avg,body,hl_range,boll_dist,recent_range,volatility_20,rsi,atr,avg_volume,bollinger_hband,bollinger_lband
2025-05-05 10:45:00+05:30,24521.6,24523.55,24460.45,24471.1,1,24484.951576209067,24477.379917477236,24459.87258908828,24454.318528982585,24436.19933183866,24418.13846427415,24416.535085585485,24406.358817164728,24404.5441158517,24413.919239106166,24382.575,67.30976632714135,57.51789976133641,29.32711427122922,11.897535503118053,24382.575,24548.08390737677,24217.06609262323,331.01781475354073,60.889285714286025,76.91022964509273,87.06520876206451,76.91022964509273,87.06520876206451,,24674.667857142857,24613.77857142857,0.08977817224728503,24381.971666666668,False,1.0,50.5,63.099999999998545,0.0036306665723369173,0.0035552141097049176,0.032212969434428404,57.51789976133641,60.889285714286025,1.0,24548.08390737677,24217.06609262323
2025-05-05 11:00:00+05:30,24472.0,24488.8,24459.65,24486.2,1,24485.575788104536,24480.319944984825,24465.72312484644,24460.69482318607,24443.34228443314,24424.62051529566,24422.868259623167,24410.9211704696,24407.746307386926,24414.63845065735,24394.7475,64.57602908713116,60.222729868646425,30.83243060272798,15.68451452304004,24394.7475,24552.58913107368,24236.905868926322,315.6832621473586,60.73928571428587,83.21503131523978,86.18649965205238,83.21503131523978,86.18649965205238,,24656.442857142858,24595.70357142857,-0.07121388038108906,24392.62583333333,False,1.0,14.200000000000728,29.149999999997817,0.003748860282320996,0.0027260252713773472,0.029773021154217,60.222729868646425,60.73928571428587,1.0,24552.58913107368,24236.905868926322
2025-05-05 11:15:00+05:30,24487.2,24495.9,24464.3,24465.35,1,24475.462894052267,24475.329963323216,24465.6402082139,24461.625858548858,24446.486243799834,24428.49951383893,24426.73023602106,24414.031389299907,24410.005275724696,24415.143043188124,24403.85,62.30268103232195,58.48585690515781,29.99719490116695,18.54705059866542,24403.85,24555.50644345726,24252.193556542737,303.3128869145221,60.02142857142878,74.50939457202384,78.21155184411879,74.50939457202384,78.21155184411879,,24660.164285714283,24600.142857142855,-0.05617036574057053,24402.919166666667,False,1.0,21.850000000002183,31.600000000002183,0.002520094165469793,0.002728348460169178,0.029804165454885363,58.48585690515781,60.02142857142878,1.0,24555.50644345726,24252.193556542737
2025-05-05 11:30:00+05:30,24465.5,24481.6,24436.15,24447.05,1,24461.256447026135,24465.903308882145,24461.509050833032,24458.710686839087,24446.56678039986,24430.266226806652,24428.57748729187,24415.9181670542,24411.458010010003,24415.460525345457,24412.055,68.32921132179078,64.31185200243908,27.541130520727165,20.345866583077772,24412.055,24553.589042399326,24270.520957600675,283.0680847986514,57.224999999999845,66.86847599164835,74.864300626304,66.86847599164835,74.864300626304,-4.094656995856154,24630.55,24573.325,-0.1327638784209677,24411.091666666667,False,1.0,18.450000000000728,45.44999999999709,0.0014335130737661774,0.0036916519580072033,0.030044139133915262,64.31185200243908,57.224999999999845,1.0,24553.589042399326,24270.520957600675
2025-05-05 11:45:00+05:30,24447.25,24449.5,24414.45,24445.4,1,24453.32822351307,24459.068872588097,24457.929261759025,24456.04854947127,24446.400097485595,24431.70753853935,24430.106806628974,24417.60284322253,24412.789068440983,24415.7584305659,24419.475,50.476593941961426,62.54887456409149,25.17138058710043,21.310969383882306,24419.475,24550.803886067722,24288.146113932275,262.6577721354479,56.48928571428561,62.595243592704264,67.99103805212549,62.595243592704264,67.99103805212549,-3.647147745242347,24601.442857142854,24544.95357142857,-0.3150148943935504,24418.35916666667,False,1.0,1.8499999999985448,35.04999999999927,0.0010616526358573602,0.004463007355166966,0.030063187886209104,62.54887456409149,56.48928571428561,1.0,24550.803886067722,24288.146113932275
2025-05-05 12:00:00+05:30,24444.9,24459.75,24437.65,24448.7,1,24451.014111756536,24455.6125817254,24455.878314701466,24454.578839577018,24446.728654987655,24433.32586820227,24431.79709693543,24419.379823609812,24414.197340266826,24416.08620737619,24423.670000000002,49.90357831583443,58.70907608062431,23.29113342443452,21.70700219199275,24423.670000000002,24552.989959789662,24294.350040210342,258.6399195793201,53.58928571428545,64.11914107596412,64.52762022010558,64.11914107596412,64.52762022010558,-1.5947248944749408,24609.467857142856,24555.878571428573,-0.09153654719239356,24423.62916666667,False,1.0,3.7999999999992724,22.099999999998545,0.0010248255073868437,0.0033314654766920418,0.028594640518849832,58.70907608062431,53.58928571428545,1.0,24552.989959789662,24294.350040210342
2025-05-05 12:15:00+05:30,24448.45,24457.5,24430.0,24457.35,1,24454.182055878267,24456.191721150266,24456.205355878916,24455.133071661614,24448.24598998942,24435.613880754438,24434.120088123116,24421.549547974966,24415.889601432835,24416.496792377424,24426.92,37.65333333333304,60.46403712296932,22.24260777363088,21.814123308320376,24426.92,24556.192862785003,24297.647137214994,258.5457255700094,51.296428571428415,68.1135996305694,64.94266143307927,68.1135996305694,64.94266143307927,-2.260604281653931,24597.639285714286,24546.342857142856,-0.1178214667853819,24426.5825,False,1.0,8.899999999997817,27.5,0.0012457567306889406,0.0033302872142730398,0.028381861835579895,60.46403712296932,51.296428571428415,1.0,24556.192862785003,24297.647137214994
2025-05-05 12:30:00+05:30,24457.4,24460.6,24442.9,24456.1,1,24455.141027939135,24456.16114743351,24456.18194346138,24455.32645732929,24449.367991419505,24437.564939730204,24436.118261930103,24423.523859519253,24417.46647980802,24416.890854144815,24430.785,42.99634591961042,68.80528052805207,21.067921206493338,21.66488288795497,24430.785,24558.614385057623,24302.955614942377,255.65877011524572,48.396428571428,44.09542743538536,58.77605604730629,44.09542743538536,58.77605604730629,9.539070420187857,24596.939285714285,24548.542857142857,-0.037808574167138426,24429.923333333332,False,1.0,1.3000000000029104,17.69999999999709,0.0010361926561098503,0.002745736237584808,0.0282754753961598,68.80528052805207,48.396428571428,1.0,24558.614385057623,24302.955614942377
2025-05-05 12:45:00+05:30,24455.65,24475.95,24441.7,24474.3,1,24464.720513969565,24462.20743162234,24460.20817824774,24459.121165863435,24452.929706931005,24441.063516898757,24439.589329027367,24426.42535326101,24419.695245305746,24417.462089426957,24435.822500000002,48.557295960428725,55.82351841465637,21.3593443096579,21.603775172295556,24435.822500000002,24562.086094265498,24309.558905734506,252.52718853099213,39.11071428571371,57.74533657745259,56.65145454780245,57.74533657745259,56.65145454780245,16.71358038525534,24576.15714285714,24537.04642857143,0.11146539152985739,24434.235833333332,False,1.0,18.649999999997817,34.25,0.0015746349442502798,0.0025128399995096896,0.028311740819279455,55.82351841465637,39.11071428571371,1.0,24562.086094265498,24309.558905734506
2025-05-05 13:00:00+05:30,24475.15,24477.0,24443.35,24451.05,1,24457.88525698478,24458.488287748227,24458.17302752602,24457.50693269075,24452.661177369435,24442.014610527447,24440.631208206698,24427.83247593181,24420.92484352905,24417.79629749236,24443.0625,27.914867365823184,50.33368458025953,19.489555067870242,21.180931151410494,24443.0625,24553.67928218064,24332.44571781936,221.23356436128233,37.98928571428509,32.69316659222716,44.8446435350217,32.69316659222716,44.8446435350217,17.82398477713338,24574.142857142855,24536.15357142857,0.02311273286588813,24440.425,False,1.0,24.100000000002183,33.650000000001455,0.00032677983783739345,0.0019222078397451235,0.026462144744004313,50.33368458025953,37.98928571428509,1.0,24553.67928218064,24332.44571781936
2025-05-05 13:15:00+05:30,24451.25,24463.6,24434.05,24454.7,1,24456.29262849239,24457.225525165486,24457.40124363135,24456.9455461526,24452.952437745233,24443.222742858165,24441.910189278817,24429.36776302142,24422.24935946909,24418.16349851234,24449.465,42.819614711034276,39.533889245242946,18.09368537623959,20.563481996376314,24449.465,24545.584514969098,24353.345485030903,192.23902993819502,35.371428571428105,35.953550692273105,42.13068462065095,35.953550692273105,42.13068462065095,11.895070687536732,24554.93928571428,24519.567857142854,0.024541182148744102,24447.200833333332,False,1.0,3.4500000000007276,29.549999999999272,0.00021411511458433065,0.0019219209395330958,0.026388311332399272,39.533889245242946,35.371428571428105,1.0,24545.584514969098,24353.345485030903
2025-05-05 13:30:00+05:30,24453.7,24476.05,24450.85,24473.65,1,24464.971314246195,24462.700350110325,24461.01207837994,24460.286436922084,24455.909232353057,24446.12057687167,24444.795626617106,24431.898176563052,24424.26507086246,24418.715603004755,24454.45,44.68445573909388,48.806133625411405,18.305540342895256,20.111893665680103,24454.45,24544.21045313705,24364.689546862952,179.5209062740978,33.79285714285678,52.880750334971275,40.50915587315718,52.880750334971275,40.50915587315718,8.315313361155015,24564.828571428567,24531.03571428571,0.0666466317896375,24452.629166666666,False,1.0,19.950000000000728,25.200000000000728,0.00078513317617042,0.0017549486897132519,0.02571852822063981,48.806133625411405,33.79285714285678,1.0,24544.21045313705,24364.689546862952
2025-05-05 13:45:00+05:30,24473.85,24492.9,24469.5,24482.6,1,24473.785657123095,24469.333566740217,24465.80939429551,24464.749149537667,24459.722199159765,24449.594807645797,24448.23238783373,24434.795423616593,24426.552715142363,24419.3512686465,24460.2225,58.12529439472489,50.64413938753944,18.97687354648224,19.88488964184053,24460.2225,24540.714614520617,24379.730385479383,160.98422904123436,33.182142857142544,60.8753907994617,49.90323060890203,60.8753907994617,49.90323060890203,-1.832609259838367,24580.746428571427,24547.564285714285,0.10835742411913593,24458.32833333333,False,1.0,8.75,23.400000000001455,0.0009148526756041852,0.0024037479679446705,0.025659237301186043,50.64413938753944,33.182142857142544,1.0,24540.714614520617,24379.730385479383
2025-05-05 14:00:00+05:30,24482.75,24490.35,24472.55,24472.9,1,24473.34282856155,24470.522377826812,24467.385084452064,24466.379319630134,24461.604742136944,24451.81434977477,24450.474898030665,24436.97282798136,24428.370255725014,24419.884091844047,24468.184999999998,63.24961558175515,37.767396115072444,18.512797013147065,19.610471116101838,24468.184999999998,24509.69429001916,24426.675709980835,83.01858003832604,31.10714285714234,53.57470210815904,55.77694774753067,53.57470210815904,55.77694774753067,-7.026834877354411,24574.771428571425,24543.664285714283,-0.005720286177736717,24465.73083333333,False,1.0,9.849999999998545,17.799999999999272,0.00019269921328467086,0.0024047007097647674,0.024146517034383006,37.767396115072444,31.10714285714234,1.0,24509.69429001916,24426.675709980835
2025-05-05 14:15:00+05:30,24473.9,24476.0,24455.0,24464.35,1,24468.84641428077,24468.46491855121,24466.710621240494,24465.97345570411,24461.996921831666,24453.00822122479,24451.736270936966,24438.537237810997,24429.78122608874,24420.32653869137,24469.245000000003,59.07132599329709,47.89522918615526,17.256180959815538,19.13961308484458,24469.245000000003,24509.1127669566,24429.377233043404,79.73553391319729,28.099999999999586,61.26457949662047,58.57155746808041,61.26457949662047,58.57155746808041,-13.179846009029188,24549.8,24521.7,0.05439439206086966,24466.958333333336,False,1.0,9.55000000000291,21.0,-0.00020004703863989566,0.0024055411241256028,0.01537432554680966,47.89522918615526,28.099999999999586,1.0,24509.1127669566,24429.377233043404
2025-05-05 14:30:00+05:30,24465.35,24492.15,24464.7,24475.95,1,24472.398207140388,24470.959945700808,24468.763816520383,24467.968764563288,24463.990218712857,24455.193152536714,24453.937519033607,24440.67510993608,24431.591766242123,24420.880005968073,24470.585,62.08425720620843,46.73254701944529,17.000357203392923,18.711761908554248,24470.585,24509.39647551407,24431.77352448593,77.62295102814096,28.003571428571377,75.50644567219085,63.448575758990124,75.50644567219085,63.448575758990124,-11.823500377382555,24562.43571428572,24534.432142857146,0.08689536162782614,24469.09333333333,False,1.0,10.600000000002183,27.450000000000728,0.00021924281744803407,0.001718012988260023,0.015435423234783521,46.73254701944529,28.003571428571377,1.0,24509.39647551407,24431.77352448593
2025-05-05 14:45:00+05:30,24475.7,24487.0,24467.9,24471.15,1,24471.774103570195,24471.023297133874,24469.294079515854,24468.60501165063,24465.013044611023,24456.712852295124,24455.502290030552,24442.41653222545,24433.143069526748,24421.380204913665,24468.96,56.33608815427122,52.05965909091019,16.22328323806505,18.21406617445641,24468.96,24504.52841591253,24433.39158408747,71.13683182506065,27.110714285713975,72.27533460803085,69.68211992561406,72.27533460803085,69.68211992561406,-29.02780578818391,24558.782142857144,24531.67142857143,-0.010215068042568231,24468.716666666667,False,1.0,4.549999999999272,19.099999999998545,8.950114757645313e-05,0.001548762522398884,0.013134333976056721,52.05965909091019,27.110714285713975,1.0,24504.52841591253,24433.39158408747
2025-05-05 15:00:00+05:30,24471.1,24474.0,24442.15,24448.3,1,24460.037051785097,24463.448864755916,24464.62872851233,24464.544009320503,24462.62546680945,24455.91162826702,24454.84753639141,24442.752730383992,24433.73745895707,24421.64806357124,24467.42,47.01149425287392,50.42999656002752,13.60679186080597,17.292611311726322,24467.42,24503.797746233828,24431.04225376617,72.75549246765877,26.139285714285506,43.14850223071795,63.643427503646556,43.14850223071795,63.643427503646556,-90.99077583894567,24536.492857142857,24510.35357142857,-0.14009949923618928,24467.2175,False,1.0,22.799999999999272,31.849999999998545,-0.0007814473287334334,0.0020451319723661767,0.01307201931113332,50.42999656002752,26.139285714285506,1.0,24503.797746233828,24431.04225376617
2025-05-05 15:15:00+05:30,24448.6,24475.2,24447.5,24459.5,1,24459.76852589255,24462.132576503944,24463.489011065143,24463.535207456403,24462.17897155096,24456.253377955873,24455.270487628553,24443.709717219193,24434.747754684246,24422.024699754613,24466.4175,44.008097165992375,54.55132343447334,12.29521836738786,16.29313272285863,24466.4175,24502.491565257616,24430.343434742383,72.14813051523379,25.61428571428561,46.89984101748699,54.10789261874526,46.89984101748699,54.10789261874526,-90.39769569908846,24538.192857142854,24512.57857142857,-0.05475444266924417,24466.119166666667,False,1.0,10.900000000001455,27.700000000000728,-0.0002827344869758543,0.002044195506858276,0.013200717272148015,54.55132343447334,25.61428571428561,1.0,24502.491565257616,24430.343434742383
2025-05-06 09:15:00+05:30,24500.75,24509.65,24421.0,24433.0,1,24446.384262946274,24452.4217176693,24456.71367527289,24457.428165965124,24458.01054704368,24454.038770531504,24453.24589784414,24443.097733378097,24434.679215284865,24422.13390672223,24461.934999999998,42.87968441814645,45.59236384053887,9.01355573445835,14.837217325178575,24461.934999999998,24489.97307749247,24433.896922507527,56.07615498494124,30.367857142857247,13.5363790186123,34.528240755605744,13.5363790186123,34.528240755605744,-77.57706724682309,24556.428571428572,24526.060714285715,-0.12814564866836253,24463.35916666667,False,1.0,67.75,88.65000000000146,-0.0011828581835409862,0.0036282896083166807,0.01184410100888258,45.59236384053887,30.367857142857247,1.0,24489.97307749247,24433.896922507527
2025-05-06 09:30:00+05:30,24433.1,24477.05,24424.1,24458.1,1,24452.242131473136,24454.3144784462,24457.02174743447,24457.5625327721,24458.02332603744,24454.425554290407,24453.68717985831,24443.955005756492,24435.597677430556,24422.49177829713,24461.285,51.14709851551883,50.192752505782565,8.342013150428102,13.53817649022848,24461.285,24489.029683701283,24433.540316298717,55.48936740256613,32.18571428571444,41.84997179920805,34.095397278435776,41.84997179920805,34.095397278435776,-65.77187124920086,24547.13214285714,24514.946428571428,-0.07292873208190973,24461.761666666665,False,1.0,25.0,52.95000000000073,-0.00013020575166027907,0.0036245660946680838,0.010215379265443164,50.192752505782565,32.18571428571444,1.0,24489.029683701283,24433.540316298717
2025-05-06 09:45:00+05:30,24457.65,24459.5,24388.55,24391.65,1,24421.94606573657,24433.426318964135,24442.494692449032,24444.38002621768,24448.54142231781,24448.446930072274,24448.047436234825,24440.966148284693,24433.874239099947,24422.184894930993,24456.5575,29.049565661726817,37.5938402309919,2.419955420486076,11.31453227628,24456.5575,24496.12805357872,24416.98694642128,79.14110715744027,35.98928571428613,2.5598678777887094,19.315406231869684,2.5598678777887094,19.315406231869684,-73.91736383970049,24531.99285714286,24496.003571428573,-0.3248723496852416,24458.5125,False,1.0,66.0,70.95000000000073,-0.00265399167482985,0.00496481377848576,0.013693156481847879,37.5938402309919,35.98928571428613,1.0,24496.12805357872,24416.98694642128
2025-05-06 10:00:00+05:30,24391.0,24414.35,24379.8,24389.7,1,24405.823032868284,24418.850879309426,24430.76253857147,24433.444020974148,24440.135504843838,24442.851984351106,24442.74312384984,24438.036654096995,24432.14191599799,24421.861662145613,24452.775,25.384207737149595,32.62833675564711,-2.4029667943759705,8.571032462148805,24452.775,24502.07356942517,24403.476430574832,98.59713885033852,36.01071428571465,7.624181748171959,17.34467380838957,7.624181748171959,17.34467380838957,-81.79003094914265,24505.10714285714,24469.096428571425,-0.23968946716130998,24454.48416666667,False,1.0,1.2999999999992724,34.54999999999927,-0.0025794618402206182,0.0053239687245026455,0.013473214002496424,32.62833675564711,36.01071428571465,1.0,24502.07356942517,24403.476430574832
2025-05-06 10:15:00+05:30,24388.7,24392.1,24369.1,24385.8,1,24395.811516434143,24407.83391953962,24420.770863333368,24423.915216779318,24432.373289866147,24437.418462031954,24437.566476227126,24435.05170243431,24430.324585958853,24421.5028396367,24449.7125,26.189174412247198,35.44501449921937,-6.4653364294463245,5.5637586838297795,24449.7125,24507.403974103287,24392.021025896716,115.38294820657029,35.25000000000026,11.881892564923787,7.355314063628147,11.881892564923787,7.355314063628147,-83.99861632415922,24486.35,24451.1,-0.30131441771091283,24450.854166666664,False,1.0,2.900000000001455,23.0,-0.0026140389176356237,0.005763600127943431,0.013290094151881147,35.44501449921937,35.25000000000026,1.0,24507.403974103287,24392.021025896716
2025-05-06 10:30:00+05:30,24385.95,24399.2,24375.5,24397.05,1,24396.430758217073,24404.23927969308,24415.499560370397,24418.542173423455,24427.327105599557,24433.57384660034,24433.88316020648,24432.88017658092,24429.019700234978,24421.25952779952,24447.295000000002,31.86961206896592,37.56202804746463,-8.67698971698701,2.715609003666422,24447.295000000002,24509.61389043671,24384.976109563293,124.6377808734178,34.83214285714322,19.88616150836012,13.130745273818619,19.88616150836012,13.130745273818619,-78.8097383666277,24491.84642857143,24457.014285714286,-0.1471370687185394,24448.56083333333,False,1.0,11.099999999998545,23.700000000000728,-0.0020552376039967863,0.004424715283200253,0.013452070864298052,37.56202804746463,34.83214285714322,1.0,24509.61389043671,24384.976109563293
2025-05-06 10:45:00+05:30,24397.6,24406.15,24384.7,24403.05,1,24399.740379108538,24403.84285312872,24412.732991399196,24415.443738738766,24423.858947656765,24430.666813590782,24431.080145642252,24431.17559506201,24428.001280617922,24421.07833846818,24445.0125,29.749999999999602,33.86654478976179,-9.832250956886128,0.20603701155591206,24445.0125,24510.383923621604,24379.641076378397,130.7428472432075,34.56428571428608,24.1551049448595,18.641053006047798,24.1551049448595,18.641053006047798,-75.7451085492168,24499.11785714286,24464.553571428576,-0.22507880824757148,24446.024166666662,False,1.0,5.450000000000728,21.450000000000728,-0.0017166078356475151,0.0037044549759149554,0.01348335345965651,33.86654478976179,34.56428571428608,1.0,24510.383923621604,24379.641076378397
2025-05-06 11:00:00+05:30,24403.55,24405.25,24386.1,24387.95,1,24393.845189554268,24398.545235419148,24407.225659977154,24409.944990991014,24418.729097991516,24426.598545629757,24427.159223311137,24428.705561058465,24426.43064216232,24420.748703259545,24441.542500000003,28.139779295848385,28.96199155367914,-11.829880122542818,-2.201146415263834,24441.542500000003,24511.37215193579,24371.712848064217,139.65930387157277,34.26071428571465,13.4115972963371,19.150954583185566,13.4115972963371,19.150954583185566,-65.99227021822506,24498.457142857143,24464.196428571428,-0.015169125499917913,24443.265,False,1.0,15.599999999998545,19.150000000001455,-0.0021926807606354004,0.0018554245026744765,0.013497766438342931,28.96199155367914,34.26071428571465,1.0,24511.37215193579,24371.712848064217
2025-05-06 11:15:00+05:30,24388.1,24390.35,24366.65,24371.75,1,24382.797594777134,24389.613490279433,24399.34217998223,24402.30599279281,24412.017798278444,24421.3748746174,24422.122021191943,24425.45095756941,24424.286303253994,24420.26115397338,24437.325,29.15872583719026,28.14862821343712,-14.552468441816018,-4.671410820574271,24437.325,24513.365408232792,24361.28459176721,152.08081646558276,34.68214285714306,3.566433566432549,13.711045269209711,3.566433566432549,13.711045269209711,-61.55490666977598,24482.54642857143,24447.864285714288,-0.07359664120510186,24439.4175,False,1.0,16.349999999998545,23.69999999999709,-0.0026833951752084457,0.0016207289177018473,0.013618108436774343,28.14862821343712,34.68214285714306,1.0,24513.365408232792,24361.28459176721
2025-05-06 11:30:00+05:30,24372.15,24375.45,24356.75,24361.15,1,24371.973797388568,24380.12566018629,24390.85502887507,24394.07479423425,24404.750969952955,24415.639172272884,24416.579110174494,24421.77661713687,24421.810369793053,24419.67298328708,24431.6675,23.135755258125954,27.90149892933681,-17.365294407722104,-7.210187538003837,24431.6675,24512.79185726774,24350.54314273226,162.24871453548258,34.5178571428574,2.877697841727543,6.618576234832393,2.877697841727543,6.618576234832393,-55.96369091161534,24469.65357142857,24435.135714285712,-0.1010834173986411,24434.440833333334,False,1.0,11.0,18.700000000000728,-0.002886315475601414,0.0020278188837555473,0.013202369890946773,27.90149892933681,34.5178571428574,1.0,24512.79185726774,24350.54314273226
