date,open,high,low,close,volume,ema_3,ema_5,ema_8,ema_9,ema_13,ema_20,ema_21,ema_34,ema_50,ema_200,sma_20,rsi_10,rsi_14,macd_12_26_9,macds_12_26_9,bb_middle,bb_upper,bb_lower,bb_width,atr_14,stoch_k_14,stoch_d_14,stoch_k,stoch_d,adx_14,supertrend_10_3.0,supertrend_10_2.0,roc_5,vwap,is_expiry_day,volume_avg,body,hl_range,boll_dist,recent_range,volatility_20,rsi,atr,avg_volume,bollinger_hband,bollinger_lband
2025-04-30 14:36:00+05:30,24330.8,24335.25,24325.7,24330.75,1,24332.234574958682,24333.49235776093,24334.939087433682,24335.334651540925,24336.570571459673,24337.81802273656,24337.935799848332,24338.809356022433,24339.179165281254,24339.430075534707,24340.204999999998,27.635327635335486,37.46312684365836,-2.0793929551036854,-0.9210899260545623,24340.204999999998,24351.122918637193,24329.287081362803,21.835837274389633,7.549999999999012,24.08759124087252,22.205069631578166,24.08759124087252,22.205069631578166,,24353.124999999996,24345.574999999997,-0.027324200613054208,24340.686666666665,False,1.0,0.049999999999272404,9.549999999999272,-0.0003884519460702204,0.0006432189718770617,0.00213999257702975,37.46312684365836,7.549999999999012,1.0,24351.122918637193,24329.287081362803
2025-04-30 14:39:00+05:30,24330.8,24344.25,24329.9,24339.55,1,24335.892287479342,24335.51157184062,24335.96373467064,24336.17772123274,24336.996204108294,24337.982972952126,24338.082545316665,24338.851678535437,24339.193707819246,24339.43126881297,24339.8975,55.15151515151292,39.16786226685968,-1.6667170225227892,-1.0702153453482077,24339.8975,24350.50581228206,24329.28918771794,21.21662456412014,7.739285714284831,56.20437956204031,36.13138686130878,56.20437956204031,36.13138686130878,,24360.292857142857,24352.55357142857,0.016231364749587963,24340.245833333334,False,1.0,8.75,14.349999999998545,-1.427697055831293e-05,0.0008258164181342114,0.00254000803868521,39.16786226685968,7.739285714284831,1.0,24350.50581228206,24329.28918771794
2025-04-30 14:42:00+05:30,24339.75,24341.75,24333.95,24339.5,1,24337.69614373967,24336.841047893748,24336.7495714105,24336.842176986192,24337.35388923568,24338.12745171859,24338.21140483333,24338.888725476267,24339.205719277314,24339.431952705378,24339.3975,47.28132387706531,41.238670694865725,-1.3283901007271197,-1.1218502964239903,24339.3975,24348.994619907884,24329.800380092114,19.194239815769834,7.796428571427636,59.38104448742518,46.557671763446,59.38104448742518,46.557671763446,,24361.23928571428,24353.442857142854,0.011094309851750138,24339.74583333333,False,1.0,0.25,7.799999999999272,4.211279264446588e-06,0.0008258181145873393,0.002461513661647611,41.238670694865725,7.796428571427636,1.0,24348.994619907884,24329.800380092114
2025-04-30 14:45:00+05:30,24338.85,24356.7,24338.3,24355.6,1,24346.648071869837,24343.094031929166,24340.9385555415,24340.593741588957,24339.96047648773,24339.791503935867,24339.79218621212,24339.84365544905,24339.84863224683,24339.592828797864,24339.774999999998,73.21178120617151,65.3128430296336,0.23614968245237833,-0.8502503006487165,24339.774999999998,24351.221005968528,24328.328994031468,22.89201193705958,8.514285714284986,96.62058371735112,70.7353359222722,96.62058371735112,70.7353359222722,33.24476160356516,24373.042857142857,24364.52857142857,0.08732511860805817,24339.809166666666,False,1.0,16.75,18.400000000001455,0.0006501703487399013,0.0013364482911527235,0.003444293920900508,65.3128430296336,8.514285714284986,1.0,24351.221005968528,24328.328994031468
2025-04-30 14:48:00+05:30,24355.8,24358.85,24350.7,24358.3,1,24352.474035934916,24348.16268795278,24344.796654310056,24344.134993271167,24342.580408418056,24341.554217846737,24341.474714738288,24340.898303709106,24340.572215295975,24339.77896980485,24340.2975,76.79999999999805,71.79203539823054,1.6746221657740534,-0.3452758073641626,24340.2975,24354.022715941162,24326.57228405884,27.450431882323755,8.489285714284831,98.41498559078006,84.80553793185213,98.41498559078006,84.80553793185213,31.98842116829462,24380.242857142857,24371.75357142857,0.10870525669030809,24340.204999999998,False,1.0,2.5,8.149999999997817,0.0007396170897253285,0.0013609324131814544,0.0034593099091322493,71.79203539823054,8.489285714284831,1.0,24354.022715941162,24326.57228405884
2025-04-30 14:51:00+05:30,24358.85,24373.1,24354.75,24371.05,1,24361.762017967456,24355.79179196852,24350.630731130044,24349.517994616934,24346.647492929766,24344.36333995657,24344.163377034805,24342.62125778287,24341.76742253927,24340.090124334158,24341.8775,84.02426693629658,80.21295474711442,3.7996405254598358,0.4837074592006371,24341.8775,24361.289283588972,24322.465716411025,38.82356717794755,9.357142857141818,95.81205311542514,96.94920747451879,95.81205311542514,96.94920747451879,22.36984660649315,24391.996428571423,24382.639285714282,0.16563402279008774,24341.359166666665,False,1.0,12.200000000000728,18.349999999998545,0.0011984490514341214,0.0017725949435907396,0.0036093169423040564,80.21295474711442,9.357142857141818,1.0,24361.289283588972,24322.465716411025
2025-04-30 14:54:00+05:30,24372.4,24379.2,24358.65,24358.75,1,24360.256008983728,24356.77786131235,24352.435013101145,24351.36439569355,24348.376422511228,24345.733498055943,24345.489433668004,24343.542900195276,24342.433405969103,24340.275794738795,24342.8525,69.30775646372192,63.923076923075804,4.440043621787481,1.274974691718006,24342.8525,24363.62012346082,24322.084876539182,41.535246921637736,10.31428571428452,62.85195277020709,85.69299715880409,62.85195277020709,85.69299715880409,21.494018014187777,24399.867857142857,24389.553571428572,0.07888395635909755,24342.70416666667,False,1.0,13.650000000001455,20.549999999999272,0.0006530664391118143,0.0018576486888695028,0.004134719698662421,63.923076923075804,10.31428571428452,1.0,24363.62012346082,24322.084876539182
2025-04-30 14:57:00+05:30,24358.1,24388.8,24354.85,24367.3,1,24363.77800449186,24360.2852408749,24355.738343523113,24354.55151655484,24351.07979072391,24347.787450622043,24347.47221242546,24344.900448755547,24343.408566519334,24340.544692303585,24343.8625,72.65973254086327,69.63168867269016,5.573236433763668,2.1346270401271386,24343.8625,24367.293852702594,24320.431147297404,46.862705405190354,12.317857142856155,66.74400618716052,75.13600402426425,66.74400618716052,75.13600402426425,17.79957670174744,24408.778571428564,24396.46071428571,0.1142176297787517,24343.993333333336,False,1.0,9.200000000000728,33.95000000000073,0.0009627683363722581,0.0020724495532947846,0.004161670260023242,69.63168867269016,12.317857142856155,1.0,24367.293852702594,24320.431147297404
2025-04-30 15:00:00+05:30,24368.6,24396.15,24364.95,24378.1,1,24370.93900224593,24366.2234939166,24360.707600517977,24359.261213243873,24354.939820620497,24350.67436008661,24350.256556750417,24346.797565969515,24344.769014891124,24340.91837695728,24345.5025,78.91606080634725,74.35897435897368,7.259091355583223,3.1595199032183556,24345.5025,24373.50337357659,24317.501626423407,56.001747153182805,14.096428571427689,74.9305555555515,68.1755048376397,74.9305555555515,68.1755048376397,25.962334731818856,24422.839285714286,24408.742857142857,0.0923812182824484,24345.623333333333,False,1.0,9.5,31.200000000000728,0.001338953673270858,0.001864378273942626,0.004371016784814023,74.35897435897368,14.096428571427689,1.0,24373.50337357659,24317.501626423407
2025-04-30 15:03:00+05:30,24378.7,24384.2,24368.3,24374.15,1,24372.544501122968,24368.865662611068,24363.69480040287,24362.2389705951,24357.68413196043,24352.91013531646,24352.428687954925,24348.36056219983,24345.92121038559,24341.24903987313,24347.1275,77.43190661479099,71.60493827160604,8.182093458370218,4.164034614248728,24347.1275,24377.828973905976,24316.42602609402,61.40294781195553,14.903571428570753,69.44444444444444,70.37300206238548,69.44444444444444,70.37300206238548,27.60742533443275,24420.960714285713,24406.057142857142,0.06507022247037841,24347.179166666665,False,1.0,4.549999999999272,15.900000000001455,0.0011098845233386472,0.0016985207689294377,0.004379200877635894,71.60493827160604,14.903571428570753,1.0,24377.828973905976,24316.42602609402
2025-04-30 15:06:00+05:30,24373.85,24383.55,24373.6,24382.2,1,24377.372250561486,24373.310441740712,24367.80706698001,24366.23117647608,24361.186398823225,24355.6996462387,24355.135170868114,24350.294244359837,24347.343908017527,24341.6565121132,24349.307500000003,80.60678167757622,75.5202628696639,9.45416526586996,5.222060744572975,24349.307500000003,24383.45754469442,24315.157455305583,68.30008938883839,15.192857142856676,80.62499999999899,74.99999999999831,80.62499999999899,74.99999999999831,27.954082871024642,24424.153571428567,24408.96071428571,0.045751003752408925,24349.129999999997,False,1.0,8.350000000002183,9.950000000000728,0.0013508597729113283,0.001693858634577803,0.004412660798296537,75.5202628696639,15.192857142856676,1.0,24383.45754469442,24315.157455305583
2025-04-30 15:09:00+05:30,24382.35,24385.8,24367.8,24367.8,1,24372.586125280744,24371.47362782714,24367.805496540008,24366.544941180866,24362.131198991337,24356.852060882633,24356.28651897101,24351.29457325356,24348.146107703116,24341.91664632103,24350.8475,65.7557166759631,64.8325358851685,9.194344998060842,6.016517595270549,24350.8475,24385.43571635363,24316.25928364637,69.17643270725966,15.99999999999974,60.624999999996966,70.23148148148015,60.624999999996966,70.23148148148015,29.170234931410732,24424.8,24408.8,0.03715297377738707,24350.915,False,1.0,14.549999999999272,18.0,0.0006961770016423215,0.0016948596098130693,0.005010416759598539,64.8325358851685,15.99999999999974,1.0,24385.43571635363,24316.25928364637
2025-04-30 15:12:00+05:30,24368.5,24371.4,24348.45,24348.85,1,24360.71806264037,24363.932418551427,24363.59316397556,24363.00595294469,24360.23388484972,24356.08995984619,24355.610471791828,24351.154883353356,24348.1737113226,24341.985634914854,24351.2575,54.30677107323764,55.99173553719044,7.374322338117054,6.28807854383985,24351.2575,24385.52971177571,24316.98528822429,68.54442355142237,17.160714285714025,34.305555555551514,58.518518518515826,34.305555555551514,58.518518518515826,31.693580635645564,24411.407142857144,24394.24642857143,-0.07571622625404016,24351.743333333332,False,1.0,19.650000000001455,22.950000000000728,-9.88655308663696e-05,0.0019590247588695455,0.005814952462894846,55.99173553719044,17.160714285714025,1.0,24385.52971177571,24316.98528822429
2025-04-30 15:15:00+05:30,24349.8,24353.15,24322.75,24348.15,1,24354.434031320186,24358.67161236762,24360.16134975877,24360.034762355754,24358.507615585477,24355.333773194172,24354.932247083478,24350.983175733163,24348.172781466812,24342.046971880878,24351.7125,46.00107353730673,56.837248322149456,5.80850034143441,6.192162903358763,24351.7125,24385.54107519907,24317.88392480093,67.65715039813949,18.535714285714285,34.60490463215388,43.17848672923412,34.60490463215388,43.17848672923412,40.598120136969406,24393.557142857142,24375.02142857143,-0.12285617008707442,24351.821666666667,False,1.0,1.6499999999978172,30.400000000001455,-0.00014629361282086423,0.002589519121575942,0.005809460616127666,56.837248322149456,18.535714285714285,1.0,24385.54107519907,24317.88392480093
2025-04-30 15:18:00+05:30,24348.6,24349.75,24316.55,24316.55,1,24335.492015660093,24344.631074911747,24350.469938701266,24351.337809884604,24352.513670501838,24351.640080509012,24351.44295189407,24349.01556569127,24346.93267238968,24341.793270668135,24350.629999999997,32.89635395329722,45.257181028723664,1.994725268916227,5.3526753764702555,24350.629999999997,24387.525719335204,24313.73428066479,73.79143867041421,20.225000000000104,0.0,22.970153395901804,0.0,22.970153395901804,73.08347215623294,24393.825,24373.600000000002,-0.23631593306844412,24351.2625,False,1.0,32.04999999999927,33.20000000000073,-0.001399553112178129,0.0028478546504335524,0.007459526975984283,45.257181028723664,20.225000000000104,1.0,24387.525719335204,24313.73428066479
2025-04-30 15:21:00+05:30,24317.7,24324.15,24300.15,24300.15,1,24317.821007830047,24329.804049941165,24339.287730100987,24341.100247907685,24345.033146144433,24346.736263317678,24346.779956267335,24346.223247651767,24345.098057786166,24341.378909765965,24348.767499999998,21.797931583133845,37.47616020343299,-2.324269164182624,3.8172864683396797,24348.767499999998,24391.736194540626,24305.79880545937,85.9373890812567,20.91428571428592,0.0,11.534968210717961,0.0,11.534968210717961,73.2334304173676,24374.89285714286,24353.97857142857,-0.3365159829711809,24349.755,False,1.0,17.549999999999272,24.0,-0.001996712975307545,0.003524669600804843,0.007786831494911598,37.47616020343299,20.91428571428592,1.0,24391.736194540626,24305.79880545937
2025-04-30 15:24:00+05:30,24301.4,24301.7,24249.25,24250.85,1,24284.335503915023,24303.48603329411,24319.634901189656,24323.05019832615,24331.578410980943,24337.604238239805,24338.059051152122,24340.77334778595,24341.402055520044,24340.478124594167,24344.53,16.84081130915692,28.540305010892425,-9.614372846364859,1.130954605398772,24344.53,24405.789228305875,24283.270771694122,122.51845661175321,24.10357142857174,1.0891763104142471,0.36305877013808235,1.0891763104142471,0.36305877013808235,70.95700080744719,24347.785714285714,24323.682142857142,-0.47993663769400907,24346.29666666667,False,1.0,50.55000000000291,52.45000000000073,-0.0038480923640752274,0.005036936849636259,0.010423720432907858,28.540305010892425,24.10357142857174,1.0,24405.789228305875,24283.270771694122
2025-04-30 15:27:00+05:30,24252.05,24285.95,24198.75,24246.25,1,24265.29275195751,24284.40735552941,24303.327145369734,24307.69015866092,24319.388637983666,24328.903834597917,24329.712773774656,24335.372013626755,24337.670602362396,24339.540531314622,24340.0025,11.874015748030857,21.968725967700337,-15.583378604813333,-2.211912036643649,24340.0025,24415.41649056995,24264.588509430047,150.8279811399043,29.0178571428574,24.06281661600793,8.383997642140725,24.06281661600793,8.383997642140725,47.19163160696977,24329.40357142857,24300.385714285712,-0.421375136813437,24341.707499999997,False,1.0,5.799999999999272,87.20000000000073,-0.003851786785970901,0.006367995050781109,0.010390216088066303,21.968725967700337,29.0178571428574,1.0,24415.41649056995,24264.588509430047
2025-05-02 09:15:00+05:30,24311.9,24444.85,24305.85,24440.4,1,24352.846375978756,24336.404903686274,24333.787779732014,24334.23212692874,24336.67597541457,24339.52251701716,24339.77524888605,24341.37361284808,24341.699206191322,24340.54410811746,24345.305,59.10552470038047,60.62095730918538,-4.5946124200636405,-2.6884521133276476,24345.305,24432.96452015431,24257.64547984569,175.31904030861915,42.621428571428886,98.19179195449122,41.114594960304466,98.19179195449122,41.114594960304466,69.80799045558832,24503.214285714286,24460.592857142856,0.37887888812907755,24344.788333333338,False,1.0,128.5,139.0,0.003906091954896485,0.010069393299618604,0.030897941089745737,60.62095730918538,42.621428571428886,1.0,24432.96452015431,24257.64547984569
2025-05-02 09:18:00+05:30,24441.05,24443.1,24409.35,24418.75,1,24385.798187989378,24363.853269124185,24352.6682731249,24351.135701542993,24348.400836069635,24347.067991586955,24346.95477171459,24345.795120685332,24344.720805948527,24341.322276195897,24349.65,56.19788771539719,56.031866464340034,2.3401145043972065,-1.6827387897826769,24349.65,24442.93559430728,24256.364405692722,186.5711886145582,43.72142857142899,89.39455505891966,70.54972120980626,89.39455505891966,70.54972120980626,68.97398633081674,24557.389285714286,24513.667857142857,0.42028988487265145,24349.45333333333,False,1.0,22.299999999999272,33.75,0.0028378231309279,0.010078320962375164,0.031130336523195974,56.031866464340034,43.72142857142899,1.0,24442.93559430728,24256.364405692722
2025-05-02 09:21:00+05:30,24419.5,24429.55,24385.9,24411.05,1,24398.42409399469,24379.585512749458,24365.641990208253,24363.118561234394,24357.350716631117,24353.16151619772,24352.78161064963,24349.523970931885,24347.321950813293,24342.016084392955,24353.665,54.013075532062615,56.691402251791125,7.132392128925858,0.08028739395903012,24353.665,24450.374881387033,24256.95511861297,193.41976277406502,45.371428571428886,86.26574563185719,91.28403088175601,86.26574563185719,91.28403088175601,69.49163153322787,24543.839285714286,24498.467857142856,0.45637578368856907,24353.36666666667,False,1.0,8.450000000000728,43.64999999999782,0.0023563188538562223,0.010081499976445035,0.031171005268274952,56.691402251791125,45.371428571428886,1.0,24450.374881387033,24256.95511861297
2025-05-02 09:24:00+05:30,24410.95,24464.7,24399.0,24462.65,1,24430.537046997346,24407.273675166307,24387.19932571753,24383.024848987516,24372.393471398103,24363.588990845557,24362.769646045115,24355.988315450064,24351.84461940885,24343.21642186168,24359.82,61.95638472204727,60.98882102109043,14.921984089694888,3.048626733106202,24359.82,24467.764061536756,24251.875938463243,215.88812307351327,47.639285714286025,99.22917841699595,91.6298263692576,99.22917841699595,91.6298263692576,68.21802381847294,24574.767857142855,24527.12857142857,0.873371448835826,24358.5775,False,1.0,51.70000000000073,65.70000000000073,0.004221295559655274,0.010871675799637435,0.03192773156552896,60.98882102109043,47.639285714286025,1.0,24467.764061536756,24251.875938463243
2025-05-02 09:27:00+05:30,24462.75,24488.5,24440.15,24487.6,1,24459.068523498674,24434.04911677754,24409.51058666919,24403.939879190013,24388.85154691266,24375.39956314598,24374.117860041013,24363.508983138632,24357.16835982419,24344.653074380472,24367.225,67.22960387433248,62.22098214285714,22.845203043689253,7.007941995222812,24367.225,24488.763183300547,24245.68681669945,243.0763666010971,48.86428571428587,99.68938740293306,95.0614371505954,99.68938740293306,95.0614371505954,66.80370684302304,24610.917857142857,24562.053571428572,0.9954116615971481,24365.26166666667,False,1.0,24.849999999998545,48.349999999998545,0.0049400372836874125,0.00745887714598415,0.03202488687717903,62.22098214285714,48.86428571428587,1.0,24488.763183300547,24245.68681669945
2025-05-02 09:30:00+05:30,24487.1,24534.0,24485.35,24503.05,1,24481.05926174934,24457.049411185028,24430.297122964923,24423.76190335201,24405.165611639426,24387.55674760827,24385.838963673647,24371.48275553071,24362.88920845854,24346.22916319261,24374.5975,68.55534259702874,64.02611534276352,30.024987659569888,11.611351128092227,24374.5975,24510.23710171214,24238.95789828786,271.27920342428115,51.203571428571585,90.76808351976115,96.56221644656337,90.76808351976115,96.56221644656337,66.6041458269356,24663.285714285714,24612.082142857143,0.25633786681068155,24373.125,False,1.0,15.950000000000728,48.650000000001455,0.005269933175306768,0.006044145524740739,0.032020564295556275,64.02611534276352,51.203571428571585,1.0,24510.23710171214,24238.95789828786
2025-05-02 09:33:00+05:30,24503.7,24529.75,24501.3,24520.9,1,24500.97963087467,24478.33294079002,24450.431095639386,24443.18952268161,24421.69909569094,24400.25610497891,24398.117239703315,24380.020883786096,24369.085710087616,24347.9671814693,24382.7275,75.31277096494483,64.77732793522254,36.73194155908277,16.635469214290335,24382.7275,24532.960902533654,24232.494097466348,300.46680506730627,52.525000000000155,96.09246830723384,95.51664640997602,96.09246830723384,95.51664640997602,66.73993756797373,24673.100000000002,24620.575,0.41832608139237865,24381.193333333336,False,1.0,17.200000000000728,28.450000000000728,0.005666818857734459,0.006039745686332824,0.03204625622957333,64.77732793522254,52.525000000000155,1.0,24532.960902533654,24232.494097466348
2025-05-02 09:36:00+05:30,24519.8,24525.45,24504.65,24513.7,1,24507.339815437335,24490.12196052668,24464.490852163966,24457.29161814529,24434.842082020805,24411.06028545711,24408.62476336665,24387.659690426888,24374.756858711633,24349.61626424075,24389.86,77.06933705159018,65.78662627136978,40.99372092127305,21.50711955568688,24389.86,24550.914314473477,24228.805685526524,322.1086289469531,52.7250000000001,93.94481730052222,93.60178970917241,93.94481730052222,93.60178970917241,65.85252849455915,24673.225000000002,24620.500000000004,0.4205062871117853,24388.608333333334,False,1.0,6.099999999998545,20.799999999999272,0.0050775199201635495,0.005507124587475575,0.03211358476779625,65.78662627136978,52.7250000000001,1.0,24550.914314473477,24228.805685526524
2025-05-02 09:39:00+05:30,24515.0,24551.25,24508.8,24539.5,1,24523.419907718668,24506.58130701779,24481.159551683086,24473.733294516234,24449.79321316069,24423.292639223102,24420.5225121515,24396.33627954535,24381.217374056276,24351.505654646317,24398.8975,88.9068607629058,70.3273270071436,45.9236765934038,26.390430963230266,24398.8975,24572.4053383638,24225.3896616362,347.0156767275985,54.11785714285725,96.66666666666667,95.56798409147423,96.66666666666667,95.56798409147423,63.84127522331306,24692.378571428573,24638.260714285716,0.31415239150295876,24396.990833333333,False,1.0,24.5,42.45000000000073,0.005762657923375467,0.00452739460869205,0.03207572773733279,70.3273270071436,54.11785714285725,1.0,24572.4053383638,24225.3896616362
2025-05-02 09:42:00+05:30,24538.75,24545.0,24514.55,24529.85,1,24526.634953859335,24514.33753801186,24491.979651309066,24484.956635612987,24461.22989699488,24433.44095929709,24430.461374683182,24403.965634999902,24387.046104485442,24353.28022524685,24407.025,87.71276595744588,69.0102531910435,48.49303016452177,30.81095080348857,24407.025,24589.307393698968,24224.742606301035,364.5647873979324,54.12142857142862,93.92907801418399,94.84685399379096,93.92907801418399,94.84685399379096,55.48354351733775,24692.139285714286,24638.01785714286,0.17253630408859996,24404.965,False,1.0,8.900000000001455,30.450000000000728,0.005032362608716019,0.0026865227467759265,0.03219066691437876,69.0102531910435,54.12142857142862,1.0,24589.307393698968,24224.742606301035
2025-05-02 09:45:00+05:30,24530.6,24537.95,24516.7,24525.9,1,24526.26747692967,24518.19169200791,24499.517506573717,24493.14530849039,24470.46848313847,24442.246582221178,24439.137613348346,24410.933312999907,24392.491355289934,24354.997834945887,24414.415,73.00861141011805,73.24819544697395,49.63832962719607,34.57642656823007,24414.415,24603.612755355534,24225.217244644467,378.3955107110669,53.267857142857146,92.80851063829829,94.46808510638296,92.80851063829829,94.46808510638296,24.12790397355891,24687.128571428573,24633.860714285714,0.09325369698875113,24412.320833333335,False,1.0,4.69999999999709,21.25,0.004566359669072578,0.0020366225092657447,0.03223500954455927,73.24819544697395,53.267857142857146,1.0,24603.612755355534,24225.217244644467
