date,open,high,low,close,volume,ema_3,ema_5,ema_8,ema_9,ema_13,ema_20,ema_21,ema_34,ema_50,ema_200,sma_20,rsi_10,rsi_14,macd_12_26_9,macds_12_26_9,bb_middle,bb_upper,bb_lower,bb_width,atr_14,stoch_k_14,stoch_d_14,stoch_k,stoch_d,adx_14,supertrend_10_3.0,supertrend_10_2.0,roc_5,vwap,is_expiry_day,volume_avg,body,hl_range,boll_dist,recent_range,volatility_20,rsi,atr,avg_volume,bollinger_hband,bollinger_lband
2025-05-22 11:35:00+05:30,24590.85,24593.35,24548.75,24559.55,1,24575.822390747067,24581.983931434646,24586.359783239193,24587.167878128337,24588.776158249104,24588.969087165533,24588.896963342908,24587.55405767677,24586.105896089743,24582.16240695271,,28.57142857142857,41.659951651893486,0.12834703414773685,3.216668625474124,,,,,19.053571428571168,13.525360050093262,,13.525360050093262,,,24628.210714285713,24609.15714285714,-0.14251095768989644,24596.332222222223,True,,31.299999999999272,44.599999999998545,,0.0022618492602673613,,41.659951651893486,19.053571428571168,,,
2025-05-22 11:40:00+05:30,24559.0,24565.05,24543.05,24560.65,1,24568.236195373534,24574.872620956434,24580.64649807493,24581.864302502672,24584.75813564209,24586.272031245007,24586.329057584462,24586.016682952384,24585.10762565485,24581.948353152187,,28.687196110214614,31.730315888732235,-2.106535098515451,2.152027880676209,,,,,18.996428571428105,20.572764465227742,22.506163350188558,20.572764465227742,22.506163350188558,,24611.039285714283,24592.042857142857,-0.15874177327365485,24593.827083333334,True,,1.6500000000014552,22.0,,0.0023167139306167163,,31.730315888732235,18.996428571428105,,,
2025-05-22 11:45:00+05:30,24558.9,24578.25,24557.6,24572.6,1,24570.418097686765,24574.115080637624,24578.85838739161,24580.01144200214,24583.021259121793,24584.969933031196,24585.08096144042,24585.250015355105,24584.617130531133,24581.85533471286,,33.634992458521126,36.435469710271704,-2.8802286771133367,1.1455765691183002,,,,,18.34642857142821,37.053291536049244,23.717138683790083,37.053291536049244,23.717138683790083,,24622.964285714283,24604.617857142857,-0.05470581895017999,24592.395098039215,True,,13.69999999999709,20.650000000001455,,0.0022687871857271923,,36.435469710271704,18.34642857142821,,,
2025-05-22 11:50:00+05:30,24573.3,24607.5,24573.2,24595.0,1,24582.709048843382,24581.076720425084,24582.4454124157,24583.009153601713,24584.73250781868,24585.925177504414,24585.982692218564,24585.807157334813,24585.024301882855,24581.986127402288,,50.3606853020736,46.07076350093148,-1.6666811540562776,0.5831250244833847,,,,,19.43571428571418,74.21428571428676,43.94678057185458,74.21428571428676,43.94678057185458,,24648.65714285714,24629.221428571425,-0.0020328921957268606,24592.367592592593,True,,21.700000000000728,34.29999999999927,,0.002620451311242152,,46.07076350093148,19.43571428571418,,,
2025-05-22 11:55:00+05:30,24595.55,24596.35,24578.5,24589.75,1,24586.22952442169,24583.967813616724,24584.0686541011,24584.357322881373,24585.449292416015,24586.289446313516,24586.32517474415,24586.032462629966,24585.209623377646,24582.063379865947,,45.330915684497434,46.4688204357622,-1.115705959022307,0.24335882778224632,,,,,19.3571428571426,67.97671033478927,59.74809586170843,67.97671033478927,59.74809586170843,,24645.496428571427,24626.139285714286,-0.0024399815374671154,24592.148245614033,True,,5.799999999999272,17.849999999998545,,0.0026210107870149445,,46.4688204357622,19.3571428571426,,,
2025-05-22 12:00:00+05:30,24589.8,24599.0,24583.25,24594.7,1,24590.464762210846,24587.54520907782,24586.431175411966,24586.4258583051,24586.77082207087,24587.090451426513,24587.086522494683,24586.527750479683,24585.581795009897,24582.18911737972,24591.29,50.0455373406203,48.03063457330509,-0.27644384372251807,0.13939829348129346,24591.29,24618.07512155735,24564.50487844265,53.57024311470013,19.528571428571272,75.18195050946275,72.45764885284626,75.18195050946275,72.45764885284626,,24649.710714285713,24630.182142857142,0.1431215148486086,24592.156666666666,True,1.0,4.900000000001455,15.75,0.00013866698330993837,0.0026204832748519284,,48.03063457330509,19.528571428571272,1.0,24618.07512155735,24564.50487844265
2025-05-22 12:05:00+05:30,24594.9,24596.05,24576.05,24576.05,1,24583.257381105424,24583.713472718548,24584.12424754264,24584.350686644084,24585.239276060747,24586.03897986208,24586.08320226789,24585.929021880842,24585.207999127157,24582.12803163465,24591.079999999998,40.41345764085921,40.34505640345036,-1.103501230951224,-0.10918161140521004,24591.079999999998,24618.292021337325,24563.86797866267,54.42404267465463,19.639285714285506,49.10714285714233,64.08860123379812,49.10714285714233,64.08860123379812,,24644.967857142856,24625.32857142857,0.06270192360543315,24591.841666666667,True,1.0,18.850000000002183,20.0,-0.0006111972308657788,0.0020304320669921106,0.008059448485274047,40.34505640345036,19.639285714285506,1.0,24618.292021337325,24563.86797866267
2025-05-22 12:10:00+05:30,24576.75,24581.25,24569.55,24572.8,1,24578.02869055271,24580.075648479033,24581.60774808872,24582.04054931527,24583.462236623498,24584.778124637123,24584.875638425354,24585.17879205908,24584.721410926093,24582.03521539948,24589.75,44.13457281983201,42.517482517482385,-1.9981644120452984,-0.48697817153322775,24589.75,24617.835977021696,24561.664022978304,56.17195404339145,19.26071428571413,46.15981380915386,56.816302391919656,46.15981380915386,56.816302391919656,,24633.182142857142,24613.92142857143,0.0008139146854656309,24590.978333333333,True,1.0,3.9500000000007276,11.700000000000728,-0.0006893116034120204,0.0015443905456439936,0.0075087958177828115,42.517482517482385,19.26071428571413,1.0,24617.835977021696,24561.664022978304
2025-05-22 12:15:00+05:30,24572.75,24574.65,24555.65,24557.3,1,24567.664345276353,24572.48376565269,24576.206026291227,24577.092439452215,24579.724774248712,24582.161160385967,24582.368762204867,24583.585718227132,24583.64606147801,24581.78909385322,24587.44,33.949579831932965,35.99737962659759,-3.9128074808577367,-1.1721440333981297,24587.44,24618.23344769675,24556.646552303246,61.58689539350598,19.507142857142753,22.110162916989665,39.125706527761956,22.110162916989665,39.125706527761956,,24623.67142857143,24604.164285714287,-0.15328318763976714,24588.58916666667,True,1.0,15.450000000000728,19.0,-0.0012258291225113074,0.0017652592100922556,0.007728324499752809,35.99737962659759,19.507142857142753,1.0,24618.23344769675,24556.646552303246
2025-05-22 12:20:00+05:30,24558.0,24569.0,24549.8,24552.25,1,24559.957172638176,24565.739177101794,24570.882464893177,24572.123951561774,24575.799806498897,24579.312478444448,24579.630692913513,24581.79510575701,24582.414843380837,24581.495172521347,24584.775,33.978132884777935,36.09195402298965,-5.77114256348068,-2.09194373941464,24584.775,24618.091480827617,24551.458519172385,66.63296165523207,20.10357142857148,14.274631497285684,27.514869407809744,14.274631497285684,27.514869407809744,,24619.710714285717,24599.607142857145,-0.15250256712654664,24585.915,True,1.0,5.75,19.200000000000728,-0.0013229732629239622,0.002003889663880122,0.007708500127743432,36.09195402298965,20.10357142857148,1.0,24618.091480827617,24551.458519172385
